part_num	element_pos	onset_time	duration	is_chord	pitch	midi	hand	pitch_diff	time_diff	finger_number
0	445	156.25	0.5	False	B5	83	right	(-1.0, 0.0)	0.25	4
0	446	156.75	0.25	False	C6	84	right	(1.0, 0.0)	0.5	5
0	447	157.0	0.5	True	D5	74	right	(-6.0, 0.0)	0.25	1
0	447	157.0	0.5	True	D6	86	right	(7.0, 0.0)	0.0	5
0	448	157.5	0.5	True	C5	72	right	(-8.0, 0.0)	0.5	1
0	448	157.5	0.5	True	C6	84	right	(7.0, 0.0)	0.0	5
0	449	158.0	0.25	True	B-4	70	right	(-9.0, 1.0)	0.5	1
0	449	158.0	0.25	True	B-5	82	right	(7.0, 0.0)	0.0	5
0	450	158.25	0.25	False	G5	79	right	(-1.0, -1.0)	0.25	4
0	451	158.5	0.5	True	B-4	70	right	(-6.0, 1.0)	0.25	1
0	451	158.5	0.5	True	B-5	82	right	(7.0, 0.0)	0.0	5
0	452	159.25	0.25	False	G5	79	right	(-1.0, -1.0)	0.75	4
0	453	159.5	0.25	True	C5	72	right	(-4.0, 0.0)	0.25	1
0	453	159.5	0.25	True	C6	84	right	(7.0, 0.0)	0.0	5
0	454	159.75	0.25	False	G5	79	right	(-3.0, 0.0)	0.25	3
0	455	160.0	0.25	True	B-4	70	right	(-6.0, 1.0)	0.25	1
0	455	160.0	0.25	True	B-5	82	right	(7.0, 0.0)	0.0	5
0	456	160.25	0.5	False	A5	81	right	(0.0, -1.0)	0.25	4
0	457	160.75	0.25	False	B-5	82	right	(0.0, 1.0)	0.5	5
0	458	161.0	0.5	True	C5	72	right	(-5.0, -1.0)	0.25	1
0	458	161.0	0.5	True	C6	84	right	(7.0, 0.0)	0.0	5
0	459	161.5	0.5	True	B-4	70	right	(-9.0, 1.0)	0.5	1
0	459	161.5	0.5	True	B-5	82	right	(7.0, 0.0)	0.0	5
0	460	162.0	1.0	True	E-5	75	right	(-4.0, 0.0)	0.5	1
0	460	162.0	1.0	True	A-5	80	right	(3.0, 0.0)	0.0	2
0	460	162.0	1.0	True	E-6	87	right	(4.0, 0.0)	0.0	5
0	461	163.0	1.0	True	C-5	71	right	(-9.0, 0.0)	1.0	1
0	461	163.0	1.0	True	E-5	75	right	(2.0, 0.0)	0.0	2
0	461	163.0	1.0	True	C-6	83	right	(5.0, 0.0)	0.0	5
0	462	164.0	0.25	True	B-4	70	right	(-8.0, 0.0)	1.0	1
